Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
giorgio-armani-si-100ml,Si De Giorgio Armani 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Giorgio Armani</li><li><strong>Categoría olfativa:</strong> Amaderado, avainillado, aromático, especiado, frutal, verde</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li><li><strong>Notas de salida:</strong> Casis</li><li><strong>Notas de corazón:</strong> Rosa de mayo y fresia</li><li><strong>Notas de fondo:</strong> Vainilla, pachulí, notas amaderadas y ambroxan</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Giorgio Armani,Perfume,"AMADERADOS, EAU DE PARFUM, FRUTALES, GIORGIO ARMANI, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PROMOCIONES",TRUE,Title,Default Title,GGAM12,0,continue,manual,195000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Si-De-Giorgio-Armani-100m-scaled.webp,1,active
giorgio-armani-si-100ml,,,,,,,,,,,,,,,,,https://perfumartevip.com/wp-content/uploads/2022/06/Si-De-Giorgio-Armani-100ml-scaled.webp,2,
giorgio-armani-aqua-di-gioia-100ml,Acqua Di Gioia de Giorgio Armani 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Giorgio Armani</li><li><strong>Categoría olfativa:</strong> Aromático, cítrico, verde, fresco</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Limón de Amalfi y menta</li><li><strong>Notas de corazón:</strong> Jazmín de agua</li><li><strong>Notas de fondo:</strong> Cedro de Virginia, azúcar moreno y ládano francés</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Giorgio Armani,Perfume,"CÍTRICOS, EAU DE PARFUM, FRESCO, GIORGIO ARMANI, OFERTA, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,GGAM13,0,continue,manual,190000,280000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Giorgio-Armani-Acqua-Di-Gioia-100ml.jpg,1,active
midnight-bloom-victorias-secret-250ml,Splash Midnight Bloom De Victoria&#8217;s Secret 250ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria&#8217;s Secret</li><li><strong>Categoría olfativa:</strong> Floral, amaderado</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (templado, frío)</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria&#8217;s Secret,Perfume,"BATH AND BODY WORKS, DULCES, FRESCO, FRUTALES, PARA EL DÍA, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP27,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Splash-Midnight-Bloom-De-Victorias-Secret-scaled.webp,1,active
autumn-blossom-victorias-secret-250ml,Splash Autumn Blossom De Victoria&#8217;s Secret 250ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Frutal, fresco, amaderado</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Manzana roja y hojas de grosella</li><li><strong>Notas de corazón:</strong> Magnolia rosada y especias</li><li><strong>Notas de fondo:</strong> Notas amaderadas y vainilla</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"AMADERADOS, BATH AND BODY WORKS, DULCES, FRESCO, FRUTALES, PARA EL DÍA, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP36,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Splash-Autumn-Blossom-De-Victorias-Secret-250ml-scaled.webp,1,active
temptation-victorias-secret-250ml,Splash Temptation De Victoria&#8217;s Secret 250ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria’s Secret</li><li><strong>Categoría olfativa:</strong> Floral, frutal, verde, fresco</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Manzana verde</li><li><strong>Notas de corazón:</strong> Flor de hibisco</li><li><strong>Notas de fondo:</strong> Almizcle suave</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria’s Secret,Perfume,"BATH AND BODY WORKS, FLORALES, FRESCO, FRUTALES, PARA EL DÍA, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP41,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Splash-Temptation-De-Victorias-Secret-250ml-scaled.webp,1,active
giorgio-armani-si-passione-100ml,Si Passione  de Giorgio Armani 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Giorgio Armani</li><li><strong>Categoría olfativa:</strong> Dulce, frutal, amaderado, avainillado, especiado suave, floral, fresco</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Pera, grosellas negras, pimienta rosa y toronja</li><li><strong>Notas de corazón:</strong> Piña, rosa, jazmín y heliotropo</li><li><strong>Notas de fondo:</strong> Cuero, haba tonka y tabaco</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Giorgio Armani,Perfume,"AMADERADOS, DULCES, EAU DE PARFUM, FLORALES, FRESCO, FRUTALES, GIORGIO ARMANI, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,GGAM14,0,continue,manual,200000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Giorgio-Armani-Si-Passione-100ml-scaled.webp,1,active
giorgio-armani-acqua-di-gio-absolu-125ml,Acqua Di Gio Absolu  de Giorgio Armani 125ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Giorgio Armani</li><li><strong>Categoría olfativa:</strong> Aromático, amaderado, cítrico, fresco, especiado, ámbar</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Notas marinas, bergamota, pera, manzana, toronja y limón</li><li><strong>Notas de corazón:</strong> Lavanda, romero y geranio</li><li><strong>Notas de fondo:</strong> Notas amaderadas, haba tonka, Amberwood, pachulí y ládano</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Giorgio Armani,Perfume,"AMADERADOS, CÍTRICOS, EAU DE PARFUM, FRESCO, GIORGIO ARMANI, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,GGAM15,0,continue,manual,300000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/10/Giorgio-Armani-Acqua-Di-Gio-Absolu-125ml-scaled.jpeg,1,active
coconut-passion-victorias-secret-250ml,Splash Coconut Passion De Victoria&#8217;s Secret 250ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Victoria&#8217;s Secret</li><li><strong>Categoría olfativa:</strong> Avainillado, coco, dulce, lactónico, tropical, atalcado</li><li><strong>Concentración:</strong> Brume Parfumée</li><li><strong>Clima:</strong> Verano (calor)</li><li><strong>Notas de salida:</strong> Coco dulce y lirio de los valles</li><li><strong>Notas de corazón:</strong> Vainilla</li><li><strong>Notas de fondo:</strong> Almizcle y ámbar dorado</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Victoria&#8217;s Secret,Perfume,"BATH AND BODY WORKS, DULCES, FRUTALES, PARA EL DÍA, PRIMAVERA, SPLASH, VICTORIA'S SECRET",TRUE,Title,Default Title,VSSP38,0,continue,manual,70000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Splash-Coconut-Passion-De-Victorias-Secret-250ml-1-scaled.webp,1,active
giorgio-armani-acqua-di-gio-200ml,Acqua Di Gio de Giorgio Armani 200ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Giorgio Armani</li><li><strong>Categoría olfativa:</strong> Fresco, cítrico, aromático, marino</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Lima, limón, bergamota, jazmín, naranja, mandarina y neroli</li><li><strong>Notas de corazón:</strong> Notas marinas, jazmín, calone, durazno, romero, fresia, jacinto, ciclamen, violeta, cilantro, nuez moscada, rosa y reseda</li><li><strong>Notas de fondo:</strong> Almizcle blanco, cedro, musgo de roble, pachulí y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Giorgio Armani,Perfume,"CÍTRICOS, EAU DE TOILETTE, FRESCO, GIORGIO ARMANI, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, VERANO",TRUE,Title,Default Title,GGAM16,0,continue,manual,430000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/photo-output-4.png,1,active
chance-eau-fraiche-chanel,Chance Eau Fraiche EDT Chanel 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Chanel</li><li><strong>Categoría olfativa:</strong> Amaderado, cítrico, aromático, floral, almizclado</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Limón, cedro y cidra</li><li><strong>Notas de corazón:</strong> Jacinto de agua, pimienta rosa y jazmín</li><li><strong>Notas de fondo:</strong> Almizcle blanco, pachulí, vetiver, madera de teca, iris y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Chanel,Perfume,"AMADERADOS, CHANEL, CÍTRICOS, EAU DE TOILETTE, FLORALES, FRUTALES, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,CN12,0,continue,manual,200000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2023/10/Chance-Eau-Fraiche-Chanel-100ml-scaled.jpg,1,active
allure-chanel-100ml-caja-tester,Allure Eau de Toilette De Chanel 100ml (Caja Tester),"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Chanel</li><li><strong>Categoría olfativa:</strong> Cítrico, avainillado, floral, frutal</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Limón, mandarina, maracuyá, durazno y bergamota</li><li><strong>Notas de corazón:</strong> Madreselva, jazmín, magnolia, fresia, nenúfar, flor de azahar del naranjo, peonía y rosa de mayo</li><li><strong>Notas de fondo:</strong> Vainilla, sándalo, ámbar, vetiver y pachulí</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Chanel,Perfume,"CHANEL, CÍTRICOS, EAU DE TOILETTE, FLORALES, FRUTALES, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA",TRUE,Title,Default Title,CN13,0,continue,manual,270000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Allure-Eau-de-Toilette-De-Chanel-100ml-Caja-Tester-scaled.webp,1,active
escada-sorbetto-rosso-100ml,Escada Sorbetto Rosso 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Escada</li><li><strong>Categoría olfativa:</strong> Fresco, frutal, acuático, ozónico</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Verano (calor)</li><li><strong>Notas de salida:</strong> Pera, calone y naranja tangerina</li><li><strong>Notas de corazón:</strong> Sandía, notas acuosas, fresa, manzana, sal de mar, flor de tiaré, hediona y rosa</li><li><strong>Notas de fondo:</strong> Praliné, almizcle y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Escada,Perfume,"DULCES, EAU DE TOILETTE, ESCADA, FRESCO, FRUTALES, OFERTA, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PROMOCIONES, VERANO",TRUE,Title,Default Title,ESC02,0,continue,manual,180000,250000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Escada-Sorbetto-Rosso-100ml-scaled.webp,1,active
escada-miami-blossom-100ml,Escada Miami Blossom 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Escada</li><li><strong>Categoría olfativa:</strong> Dulce, frutal, floral, ozónico</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Verano (calor)</li><li><strong>Notas de salida:</strong> Sandía, moras azules y naranja</li><li><strong>Notas de corazón:</strong> Piña, flor de tiaré, jazmín y nardos</li><li><strong>Notas de fondo:</strong> Ambroxan, almizcle y sándalo</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Escada,Perfume,"DULCES, EAU DE TOILETTE, ESCADA, FLORALES, FRUTALES, OFERTA, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,ESC03,0,continue,manual,180000,230000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Escada-Miami-Blossom-100ml-scaled.webp,1,active
elizabeth-taylor-white-diamonds-100ml,White Diamonds De Elizabeth Taylor 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Elizabeth Taylor</li><li><strong>Categoría olfativa:</strong> Amaderado, floral, atalcado, almizclado</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Invierno (templado, frío), Otoño (templado, frío)</li><li><strong>Notas de salida:</strong> Aldehídos, azucena, neroli, naranja y bergamota</li><li><strong>Notas de corazón:</strong> Nardo de Egipto, jazmín, ylang-ylang, narciso, clavel, raíz de lirio italiano, rosa turca y canela</li><li><strong>Notas de fondo:</strong> Sándalo, ámbar, almizcle, musgo de roble y pachulí</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Elizabeth Taylor,Perfume,"AMADERADOS, EAU DE TOILETTE, ELIZABETH TAYLOR, FLORALES, INVIERNO, OTOÑO, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS",TRUE,Title,Default Title,EZT02,0,continue,manual,180000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/White-Diamonds-De-Elizabeth-Taylor-100ml-scaled.webp,1,active
dolce-gabbana-k-100ml,K EDT de Dolce &#038; Gabbana 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Dolce &amp; Gabbana</li><li><strong>Categoría olfativa:</strong> Aromático, cítrico, amaderado, fresco, especiado</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Bayas de enebro, cítricos, naranja sanguina y limón siciliano</li><li><strong>Notas de corazón:</strong> Pimiento morrón, lavanda, esclarea y geranio</li><li><strong>Notas de fondo:</strong> Vetiver, cedro y pachulí</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dolce &amp; Gabbana,Perfume,"AMADERADOS, CÍTRICOS, DOLCE &amp; GABBANA, EAU DE TOILETTE, FRESCO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, VERANO",TRUE,Title,Default Title,DG15,0,continue,manual,250000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/photo-output-7.png,1,active
dolce-gabbana-light-blue-100ml,Dolce &#038; Gabbana Light Blue 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Femenino</li><li><strong>Marca:</strong> Dolce &amp; Gabbana</li><li><strong>Categoría olfativa:</strong> Cítrico, amaderado, fresco, frutal, aromático</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Limón siciliano (lima siciliana), manzana, cedro y campanilla</li><li><strong>Notas de corazón:</strong> Bambú, jazmín y rosa blanca</li><li><strong>Notas de fondo:</strong> Cedro, almizcle y ámbar</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dolce &amp; Gabbana,Perfume,"AMADERADOS, CÍTRICOS, DOLCE &amp; GABBANA, EAU DE TOILETTE, FRESCO, FRUTALES, OFERTA, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLAS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,DG16,0,continue,manual,210000,355000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/05/photo-output-6-scaled.png,1,active
dolce-gabbana-pour-homme-light-blue-125ml,Dolce &#038; Gabbana Pour Homme Light Blue 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Dolce &amp; Gabbana</li><li><strong>Categoría olfativa:</strong> Cítrico, amaderado, fresco, aromático</li><li><strong>Concentración:</strong> Eau de Toilette</li><li><strong>Clima:</strong> Primavera (templado, cálido), Verano (calor)</li><li><strong>Notas de salida:</strong> Toronja, bergamota, mandarina siciliana y enebro de Virginia</li><li><strong>Notas de corazón:</strong> Pimienta, romero y palo de rosa de Brasil</li><li><strong>Notas de fondo:</strong> Almizcle, incienso y musgo de roble</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dolce &amp; Gabbana,Perfume,"AMADERADOS, CÍTRICOS, DOLCE &amp; GABBANA, EAU DE TOILETTE, FRESCO, OFERTA, PARA EL DÍA, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PRIMAVERA, PROMOCIONES, VERANO",TRUE,Title,Default Title,DG17,0,continue,manual,210000,350000,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2026/05/photo-output-scaled.png,1,active
dolce-gabbana-the-one,Dolce &#038; Gabbana The One For Men 100ml,"<p><strong>Descripción olfativa</strong></p><ul><li><strong>Género:</strong> Masculino</li><li><strong>Marca:</strong> Dolce &amp; Gabbana</li><li><strong>Categoría olfativa:</strong> Especiado, ámbar, tabaco, cítrico, aromático</li><li><strong>Concentración:</strong> Eau de Parfum</li><li><strong>Clima:</strong> Otoño (templado, frío), Invierno (frío)</li><li><strong>Notas de salida:</strong> Toronja (pomelo), cilantro y albahaca</li><li><strong>Notas de corazón:</strong> Cardamomo, jengibre y flor de azahar del naranjo</li><li><strong>Notas de fondo:</strong> Ámbar, tabaco y cedro</li></ul><p>Producto original garantizado contra defectos de fábrica.</p>",Dolce &amp; Gabbana,Perfume,"AMADERADOS, DOLCE &amp; GABBANA, DULCES, EAU DE TOILETTE, INVIERNO, OTOÑO, PARA EL DÍA, PARA LA NOCHE, PERFUMERÍA, PERFUMES DE DISEÑADOR, PERFUMES PARA ELLOS, PROMOCIONES",TRUE,Title,Default Title,DG18,0,continue,manual,190000,,TRUE,TRUE,https://perfumartevip.com/wp-content/uploads/2022/06/Dolce-Gabbana-The-One-For-Men-100ml.jpg,1,active
